DATE;WEEKDAY;HOUR_OF_THE_DAY;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO
24/07/12;1;00:00:00;35;0.2707345271040226
24/07/12;1;01:00:00;35;0
24/07/12;1;02:00:00;35;0.3194462263954576
24/07/12;1;03:00:00;35;0.20756079675741804
24/07/12;1;04:00:00;35;0.14794898297102999
24/07/12;1;05:00:00;35;0.3215056595529092
24/07/12;1;06:00:00;35;0.4057315379476941
24/07/12;1;07:00:00;35;0.46349413789664423
24/07/12;1;08:00:00;35;0.44561431764806664
24/07/12;1;09:00:00;35;0.6781161722471425
24/07/12;1;10:00:00;35;0.49356418804075697
24/07/12;1;11:00:00;35;0.6028283881728906
24/07/12;1;12:00:00;35;0.8319425652218062
24/07/12;1;13:00:00;35;0.47442273101163573
24/07/12;1;14:00:00;35;0.6088727864395466
24/07/12;1;15:00:00;35;0.5617636412224949
24/07/12;1;16:00:00;35;0.7466349814069984
24/07/12;1;17:00:00;35;0.6423613486320051
24/07/12;1;18:00:00;35;0.9424384294962156
24/07/12;1;19:00:00;35;0.5036320085194548
24/07/12;1;20:00:00;35;0.6468262072355104
24/07/12;1;21:00:00;35;0.5336789135005146
24/07/12;1;22:00:00;35;0.3616609840687523
24/07/12;1;23:00:00;35;0.41498168833399735
25/07/12;2;00:00:00;35;0.5325256552364774
25/07/12;2;01:00:00;35;0.5018508659249064
25/07/12;2;02:00:00;35;0
25/07/12;2;03:00:00;35;0
25/07/12;2;04:00:00;35;0
25/07/12;2;05:00:00;35;0.4217242470094819
25/07/12;2;06:00:00;35;0.2651156643956085
25/07/12;2;07:00:00;35;0.5291257779195454
25/07/12;2;08:00:00;35;0.31253328327066354
25/07/12;2;09:00:00;35;0.3846879267798864
25/07/12;2;10:00:00;35;0.44903348509814284
25/07/12;2;11:00:00;35;0.7759600516631171
25/07/12;2;12:00:00;35;0.6922403748926318
25/07/12;2;13:00:00;35;0.9251447961573539
25/07/12;2;14:00:00;35;0.8968822330206901
25/07/12;2;15:00:00;35;1
25/07/12;2;16:00:00;35;0.6709505122692333
25/07/12;2;17:00:00;35;0.6938807911218103
25/07/12;2;18:00:00;35;0.994078275066712
25/07/12;2;19:00:00;35;0.7115230293140178
25/07/12;2;20:00:00;35;0.7311359000944762
25/07/12;2;21:00:00;35;0.8588057286892228
25/07/12;2;22:00:00;35;0.5240889253055123
25/07/12;2;23:00:00;35;0.8434223503769991
26/07/12;3;00:00:00;35;0.4683934578688693
26/07/12;3;01:00:00;35;0.34225107666824844
26/07/12;3;02:00:00;35;0.1914331713392456
26/07/12;3;03:00:00;35;0
26/07/12;3;04:00:00;35;0.26677601485701175
26/07/12;3;05:00:00;35;0.2866595707688333
26/07/12;3;06:00:00;35;0.327425233400812
26/07/12;3;07:00:00;35;0.2840651817199388
26/07/12;3;08:00:00;35;0.703876759243562
26/07/12;3;09:00:00;35;0.3919688756625921
26/07/12;3;10:00:00;35;0.34450543569606384
26/07/12;3;11:00:00;35;0.6203819642331135
26/07/12;3;12:00:00;35;0.8864831187142046
26/07/12;3;13:00:00;35;0.46689895967249456
26/07/12;3;14:00:00;35;0.4838508720982212
26/07/12;3;15:00:00;35;0.6585086294778608
26/07/12;3;16:00:00;35;1
26/07/12;3;17:00:00;35;0.4056212246466074
26/07/12;3;18:00:00;35;0.875221124290447
26/07/12;3;19:00:00;35;0.8670925003890257
26/07/12;3;20:00:00;35;0.9438924425704578
26/07/12;3;21:00:00;35;0.4797240479537328
26/07/12;3;22:00:00;35;0.8066567400670474
26/07/12;3;23:00:00;35;0.4637204254484285
27/07/12;4;00:00:00;35;0.05132467068161352
27/07/12;4;01:00:00;35;0.09122608682156441
27/07/12;4;02:00:00;35;0.1194485753418184
27/07/12;4;03:00:00;35;0.002234477482973979
27/07/12;4;04:00:00;35;0.17940294210975438
27/07/12;4;05:00:00;35;0.3885066068247687
27/07/12;4;06:00:00;35;0
27/07/12;4;07:00:00;35;0.6390897389672092
27/07/12;4;08:00:00;35;0.7164426432086834
27/07/12;4;09:00:00;35;0.37300123655100326
