DATE;WEEKDAY;HOUR_OF_THE_DAY;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO
24/07/12;1;00:00:00;36;0.2278488070341151
24/07/12;1;01:00:00;36;0
24/07/12;1;02:00:00;36;0.2888530698234246
24/07/12;1;03:00:00;36;0.18055245786614782
24/07/12;1;04:00:00;36;0.02557208252689004
24/07/12;1;05:00:00;36;0.2573636442740298
24/07/12;1;06:00:00;36;0.37304263153043565
24/07/12;1;07:00:00;36;0.4768711376473184
24/07/12;1;08:00:00;36;0.45587363890549953
24/07/12;1;09:00:00;36;0.7233332770555576
24/07/12;1;10:00:00;36;0.5947697418258935
24/07/12;1;11:00:00;36;0.727108159988954
24/07/12;1;12:00:00;36;0.7528420435710992
24/07/12;1;13:00:00;36;0.4172804664819514
24/07/12;1;14:00:00;36;0.5443825737151186
24/07/12;1;15:00:00;36;0.5087746802351887
24/07/12;1;16:00:00;36;0.7834827489248786
24/07/12;1;17:00:00;36;0.547293469204667
24/07/12;1;18:00:00;36;0.9702895344941223
24/07/12;1;19:00:00;36;0.5088456623137544
24/07/12;1;20:00:00;36;0.6210217859226641
24/07/12;1;21:00:00;36;0.5178568668082691
24/07/12;1;22:00:00;36;0.3355389361036829
24/07/12;1;23:00:00;36;0.3150596281955368
25/07/12;2;00:00:00;36;0.5266001302093595
25/07/12;2;01:00:00;36;0.511035418925896
25/07/12;2;02:00:00;36;0
25/07/12;2;03:00:00;36;0
25/07/12;2;04:00:00;36;0.09182639804297794
25/07/12;2;05:00:00;36;0.3235480211654629
25/07/12;2;06:00:00;36;0.3616992420474874
25/07/12;2;07:00:00;36;0.43080157658377766
25/07/12;2;08:00:00;36;0.2970126459491403
25/07/12;2;09:00:00;36;0.4061097106879873
25/07/12;2;10:00:00;36;0.505420434630168
25/07/12;2;11:00:00;36;0.8036911906563071
25/07/12;2;12:00:00;36;0.6552942384933934
25/07/12;2;13:00:00;36;0.8624782225288012
25/07/12;2;14:00:00;36;0.8694808519510246
25/07/12;2;15:00:00;36;0.9900697191463562
25/07/12;2;16:00:00;36;0.7103729082801381
25/07/12;2;17:00:00;36;0.6322641149747069
25/07/12;2;18:00:00;36;0.9016495621964002
25/07/12;2;19:00:00;36;0.6201519206373094
25/07/12;2;20:00:00;36;0.8411635231599169
25/07/12;2;21:00:00;36;0.8441236958712882
25/07/12;2;22:00:00;36;0.435565918926889
25/07/12;2;23:00:00;36;0.7217785539106408
26/07/12;3;00:00:00;36;0.38221407090014936
26/07/12;3;01:00:00;36;0.3265977713973695
26/07/12;3;02:00:00;36;0.2774744031115027
26/07/12;3;03:00:00;36;0
26/07/12;3;04:00:00;36;0.35212008794745087
26/07/12;3;05:00:00;36;0.18367313736707608
26/07/12;3;06:00:00;36;0.24792958714376934
26/07/12;3;07:00:00;36;0.2428873408523979
26/07/12;3;08:00:00;36;0.6043690735542259
26/07/12;3;09:00:00;36;0.3000233134174215
26/07/12;3;10:00:00;36;0.4114879493168969
26/07/12;3;11:00:00;36;0.6916712112832704
26/07/12;3;12:00:00;36;0.978152038005215
26/07/12;3;13:00:00;36;0.49483913947844804
26/07/12;3;14:00:00;36;0.5333883300602826
26/07/12;3;15:00:00;36;0.6342082773140885
26/07/12;3;16:00:00;36;0.9130267436437488
26/07/12;3;17:00:00;36;0.3864348498150203
26/07/12;3;18:00:00;36;0.9025844420666971
26/07/12;3;19:00:00;36;0.8955668427051349
26/07/12;3;20:00:00;36;0.9746596518388786
26/07/12;3;21:00:00;36;0.4181389879557134
26/07/12;3;22:00:00;36;0.8548118004811185
26/07/12;3;23:00:00;36;0.571413824984106
27/07/12;4;00:00:00;36;0.13575871064099623
27/07/12;4;01:00:00;36;0.2052692042501164
27/07/12;4;02:00:00;36;0.23287208647617685
27/07/12;4;03:00:00;36;0.038192045307285
27/07/12;4;04:00:00;36;0.05839072383730218
27/07/12;4;05:00:00;36;0.4732056094151347
27/07/12;4;06:00:00;36;0.06042784023964122
27/07/12;4;07:00:00;36;0.6767487969719833
27/07/12;4;08:00:00;36;0.6309526908387201
27/07/12;4;09:00:00;36;0.3963936552428091
27/07/12;4;10:00:00;36;0.7004777757476522
27/07/12;4;11:00:00;36;0.5673645251977367
27/07/12;4;12:00:00;36;0.7946699830945217
27/07/12;4;13:00:00;36;0.7399522011729132
27/07/12;4;14:00:00;36;0.699812188276431
27/07/12;4;15:00:00;36;0.9255091976293323
27/07/12;4;16:00:00;36;0.5151888734239858
27/07/12;4;17:00:00;36;0.6469760136834284
27/07/12;4;18:00:00;36;0.9789810455539079
27/07/12;4;19:00:00;36;0.6931785865232998
27/07/12;4;20:00:00;36;0.6492875947164687
27/07/12;4;21:00:00;36;0.6355999482094631
27/07/12;4;22:00:00;36;0.6572917150283455
27/07/12;4;23:00:00;36;0.44265733125031886
28/07/12;5;00:00:00;36;0.5233838058684278
28/07/12;5;01:00:00;36;0.5875150527457658
28/07/12;5;02:00:00;36;0.5383874542799334
28/07/12;5;03:00:00;36;0.06934668152299474
28/07/12;5;04:00:00;36;0.660227135360199
28/07/12;5;05:00:00;36;0.19851726245408827
28/07/12;5;06:00:00;36;0.20476806262649333
28/07/12;5;07:00:00;36;0.11165592269743542
28/07/12;5;08:00:00;36;0.45434431899656313
28/07/12;5;09:00:00;36;0.37561875130685995
28/07/12;5;10:00:00;36;0.8685975809128538
28/07/12;5;11:00:00;36;0.6867637495030959
28/07/12;5;12:00:00;36;0.5710404410953942
28/07/12;5;13:00:00;36;0.7759342156933282
28/07/12;5;14:00:00;36;0.3725776632845406
28/07/12;5;15:00:00;36;0.4656771456817153
28/07/12;5;16:00:00;36;0.4406493405564228
28/07/12;5;17:00:00;36;0.28781180719895194
28/07/12;5;18:00:00;36;0.6860547682636123
28/07/12;5;19:00:00;36;0.9149776568672903
28/07/12;5;20:00:00;36;1
28/07/12;5;21:00:00;36;0.6155200274779513
28/07/12;5;22:00:00;36;0.9244893197456135
28/07/12;5;23:00:00;36;0.7397937477404343
29/07/12;6;00:00:00;36;0.7211215232093091
29/07/12;6;01:00:00;36;0.6036450721362321
29/07/12;6;02:00:00;36;0.4362271799036664
29/07/12;6;03:00:00;36;0.2148308406591934
29/07/12;6;04:00:00;36;0.4108994375122944
29/07/12;6;05:00:00;36;0.7408907320781669
29/07/12;6;06:00:00;36;0.17496869598070208
29/07/12;6;07:00:00;36;0.45085529306470534
29/07/12;6;08:00:00;36;0.48829539719550036
29/07/12;6;09:00:00;36;0.44569104367400597
29/07/12;6;10:00:00;36;0.4617859584868629
29/07/12;6;11:00:00;36;0.7081924584057063
29/07/12;6;12:00:00;36;0.7153944725869568
29/07/12;6;13:00:00;36;0.851963498910574
29/07/12;6;14:00:00;36;0.536774977694874
29/07/12;6;15:00:00;36;1
29/07/12;6;16:00:00;36;0.7684559474560904
29/07/12;6;17:00:00;36;0.6624410036797389
29/07/12;6;18:00:00;36;0.5639912110608022
29/07/12;6;19:00:00;36;0.48868222701156877
29/07/12;6;20:00:00;36;0.5990518092185477
29/07/12;6;21:00:00;36;0.6938929932616213
29/07/12;6;22:00:00;36;0.396693311248849
29/07/12;6;23:00:00;36;0.49165745063201916
30/07/12;0;00:00:00;36;0.36847598056029895
30/07/12;0;01:00:00;36;0.22887759194009782
30/07/12;0;02:00:00;36;0.1826040980682963
30/07/12;0;03:00:00;36;0.46895147865098374
30/07/12;0;04:00:00;36;0.3619061265727811
30/07/12;0;05:00:00;36;0.16833773931768023
30/07/12;0;06:00:00;36;0.33934644776958695
30/07/12;0;07:00:00;36;0.39246604775901317
30/07/12;0;08:00:00;36;0.49247964826361956
30/07/12;0;09:00:00;36;0.6810352097930084
30/07/12;0;10:00:00;36;0.3313645349027469
30/07/12;0;11:00:00;36;1
30/07/12;0;12:00:00;36;0.42496067091062034
30/07/12;0;13:00:00;36;0.7203910112657623
30/07/12;0;14:00:00;36;0.8508571589281193
30/07/12;0;15:00:00;36;0.9669722773160845
30/07/12;0;16:00:00;36;0.3540453241265121
30/07/12;0;17:00:00;36;0.7124890119304884
30/07/12;0;18:00:00;36;0.7880341998259819
30/07/12;0;19:00:00;36;0.7754975010918281
30/07/12;0;20:00:00;36;0.9212651325434271
30/07/12;0;21:00:00;36;0.8389814163270555
30/07/12;0;22:00:00;36;0.5239011956852568
30/07/12;0;23:00:00;36;0.4550531645024881
31/07/12;1;00:00:00;36;0.33490544732927
31/07/12;1;01:00:00;36;0.25150775353203314
31/07/12;1;02:00:00;36;0.5628998721264018
31/07/12;1;03:00:00;36;0.1921418976020639
31/07/12;1;04:00:00;36;0.32023546306445533
31/07/12;1;05:00:00;36;0.09338393137163976
31/07/12;1;06:00:00;36;0.872404684389514
31/07/12;1;07:00:00;36;0.20271205102952622
31/07/12;1;08:00:00;36;0.4482732518383554
31/07/12;1;09:00:00;36;0.6109453223631413
31/07/12;1;10:00:00;36;0.8641763270767469
31/07/12;1;11:00:00;36;0.3959060533653634
31/07/12;1;12:00:00;36;0.4991973479925246
31/07/12;1;13:00:00;36;1
31/07/12;1;14:00:00;36;0.6757505777039222
31/07/12;1;15:00:00;36;0.6959338140688227
31/07/12;1;16:00:00;36;0.802566261408583
31/07/12;1;17:00:00;36;0.7577497274617659
31/07/12;1;18:00:00;36;0.6302861983684271
31/07/12;1;19:00:00;36;0.9399973408684704
31/07/12;1;20:00:00;36;0.8024690291430279
31/07/12;1;21:00:00;36;0.3765003270067529
31/07/12;1;22:00:00;36;0.4146249541363833
31/07/12;1;23:00:00;36;0.4386479964475766
01/08/12;2;00:00:00;36;0
01/08/12;2;01:00:00;36;0.1278594263252163
01/08/12;2;02:00:00;36;0.3524626109096212
01/08/12;2;03:00:00;36;0
01/08/12;2;04:00:00;36;0.6464397639667435
01/08/12;2;05:00:00;36;0.22900814202937658
01/08/12;2;06:00:00;36;0.5980375568320385
01/08/12;2;07:00:00;36;0.3527739386230683
01/08/12;2;08:00:00;36;0.28252881315477835
01/08/12;2;09:00:00;36;0.4248043456238375
01/08/12;2;10:00:00;36;0.5944029262411902
01/08/12;2;11:00:00;36;0.6341958408040089
01/08/12;2;12:00:00;36;0.9908252291360624
01/08/12;2;13:00:00;36;0.7096557467980498
01/08/12;2;14:00:00;36;1
01/08/12;2;15:00:00;36;0.7609944757190268
01/08/12;2;16:00:00;36;0.855728512385389
01/08/12;2;17:00:00;36;0.29328993775360673
01/08/12;2;18:00:00;36;0.6410374235440781
01/08/12;2;19:00:00;36;1
01/08/12;2;20:00:00;36;1
01/08/12;2;21:00:00;36;0.8292029226292483
01/08/12;2;22:00:00;36;0.5944617226578047
01/08/12;2;23:00:00;36;0.47502068222415106
02/08/12;3;00:00:00;36;0.4182497706737038
02/08/12;3;01:00:00;36;0.3213781062057505
02/08/12;3;02:00:00;36;0.18213174390133655
02/08/12;3;03:00:00;36;0.2222661626334056
02/08/12;3;04:00:00;36;0.09692508108830988
02/08/12;3;05:00:00;36;0.2024302458676123
02/08/12;3;06:00:00;36;0.549463683678615
02/08/12;3;07:00:00;36;0.36909115189663755
02/08/12;3;08:00:00;36;0.43746183686774043
02/08/12;3;09:00:00;36;0.7512421353816552
02/08/12;3;10:00:00;36;0.8485935601622053
02/08/12;3;11:00:00;36;0.535671070143165
02/08/12;3;12:00:00;36;1
02/08/12;3;13:00:00;36;0.839851795910483
02/08/12;3;14:00:00;36;0.49693176042970927
02/08/12;3;15:00:00;36;0.36456883668174583
02/08/12;3;16:00:00;36;0.6202556129266982
02/08/12;3;17:00:00;36;0.7170071624560194
02/08/12;3;18:00:00;36;0.4782472999818966
02/08/12;3;19:00:00;36;0.650778331010792
02/08/12;3;20:00:00;36;0.7632501387816376
02/08/12;3;21:00:00;36;0.579837686292722
02/08/12;3;22:00:00;36;0.600723038727976
02/08/12;3;23:00:00;36;0.6962586143266458
03/08/12;4;00:00:00;36;0.11614738819751395
03/08/12;4;01:00:00;36;0
03/08/12;4;02:00:00;36;0.23319400638066384
03/08/12;4;03:00:00;36;0.6097599536581585
03/08/12;4;04:00:00;36;0
03/08/12;4;05:00:00;36;0.022677496496273486
03/08/12;4;06:00:00;36;0.6968662945878499
03/08/12;4;07:00:00;36;0.7317736445484216
03/08/12;4;08:00:00;36;0.48944992956768
03/08/12;4;09:00:00;36;0.6357469795652014
03/08/12;4;10:00:00;36;0.720714441885525
03/08/12;4;11:00:00;36;0.7954461899921258
03/08/12;4;12:00:00;36;0.8517063719174761
03/08/12;4;13:00:00;36;0.8265778036359532
03/08/12;4;14:00:00;36;0.9067168221393402
03/08/12;4;15:00:00;36;0.9424429518282579
03/08/12;4;16:00:00;36;0.8436100638226642
03/08/12;4;17:00:00;36;0.8205618966111048
03/08/12;4;18:00:00;36;0.8843225285969234
03/08/12;4;19:00:00;36;0.5236637882580704
03/08/12;4;20:00:00;36;0.7599131749999425
03/08/12;4;21:00:00;36;0.5329617715831146
03/08/12;4;22:00:00;36;0.4200628810474345
03/08/12;4;23:00:00;36;0.9597932546454776
04/08/12;5;00:00:00;36;0.360639874890176
04/08/12;5;01:00:00;36;0.3200927901699889
04/08/12;5;02:00:00;36;0.17803039954120842
04/08/12;5;03:00:00;36;0.19065352361271098
04/08/12;5;04:00:00;36;0.5010499940875521
04/08/12;5;05:00:00;36;0.22465916526592306
04/08/12;5;06:00:00;36;0.46347382869713566
04/08/12;5;07:00:00;36;0.09030135124384563
04/08/12;5;08:00:00;36;0.6914834179528605
04/08/12;5;09:00:00;36;0.4045465910707246
04/08/12;5;10:00:00;36;0.05081519373999578
04/08/12;5;11:00:00;36;0.5197659081408603
04/08/12;5;12:00:00;36;0.7032898358764634
04/08/12;5;13:00:00;36;0.7147264861379415
04/08/12;5;14:00:00;36;0.5628065437338691
04/08/12;5;15:00:00;36;0.6584298531456982
04/08/12;5;16:00:00;36;0.679902342959816
04/08/12;5;17:00:00;36;0.5533837664350796
04/08/12;5;18:00:00;36;0.650642093145873
04/08/12;5;19:00:00;36;0.7218560514159136
04/08/12;5;20:00:00;36;0.9455327967287552
04/08/12;5;21:00:00;36;0.374770327668452
04/08/12;5;22:00:00;36;0.7760927527712311
04/08/12;5;23:00:00;36;0.9630298369548935
05/08/12;6;00:00:00;36;0.9055974907326443
05/08/12;6;01:00:00;36;0.8753959108504389
05/08/12;6;02:00:00;36;0.5359801936657641
05/08/12;6;03:00:00;36;0.46618459701689
05/08/12;6;04:00:00;36;0.3953517966834943
05/08/12;6;05:00:00;36;0.01706112209745518
05/08/12;6;06:00:00;36;0.10103447344776337
05/08/12;6;07:00:00;36;0.31214053777906253
05/08/12;6;08:00:00;36;0.428062928874139
05/08/12;6;09:00:00;36;0.31033270942980856
05/08/12;6;10:00:00;36;0.5216280597979892
05/08/12;6;11:00:00;36;0.6846672338082663
05/08/12;6;12:00:00;36;0.654574882771639
05/08/12;6;13:00:00;36;1
05/08/12;6;14:00:00;36;0.7561179574637628
05/08/12;6;15:00:00;36;0.6038617759604799
05/08/12;6;16:00:00;36;0.9390155231356446
05/08/12;6;17:00:00;36;0.9597431316143906
05/08/12;6;18:00:00;36;0.7158143601898869
05/08/12;6;19:00:00;36;0.7351015151919359
05/08/12;6;20:00:00;36;0.7668035537237894
05/08/12;6;21:00:00;36;0.6119245724538488
05/08/12;6;22:00:00;36;0.6476563765940625
05/08/12;6;23:00:00;36;0.35423150557929156
06/08/12;0;00:00:00;36;0.24921748359830348
06/08/12;0;01:00:00;36;0.5119417198949993
06/08/12;0;02:00:00;36;0.19597605409156865
06/08/12;0;03:00:00;36;0.3931127399319635
06/08/12;0;04:00:00;36;0.3932270549884269
06/08/12;0;05:00:00;36;0.3079360331329249
06/08/12;0;06:00:00;36;0.5062982736379376
06/08/12;0;07:00:00;36;0.36209427544648637
06/08/12;0;08:00:00;36;0.5152449322324933
06/08/12;0;09:00:00;36;0.8578520418176482
06/08/12;0;10:00:00;36;0.3478908318444299
06/08/12;0;11:00:00;36;0.7797768781333325
06/08/12;0;12:00:00;36;0.35578646078717263
06/08/12;0;13:00:00;36;0.13505352484360306
06/08/12;0;14:00:00;36;0.8126632805310894
06/08/12;0;15:00:00;36;0.6724270194543067
06/08/12;0;16:00:00;36;0.620058683337568
06/08/12;0;17:00:00;36;0.5430211243925535
06/08/12;0;18:00:00;36;0.8840026726182403
06/08/12;0;19:00:00;36;0.6413217754112515
06/08/12;0;20:00:00;36;0.7008682603465926
06/08/12;0;21:00:00;36;0.6596162874462889
06/08/12;0;22:00:00;36;0.5115608066640274
06/08/12;0;23:00:00;36;0.7486295739947724
07/08/12;1;00:00:00;36;0.8305590286969449
07/08/12;1;01:00:00;36;0.4080552772936694
07/08/12;1;02:00:00;36;0.07696920809440054
07/08/12;1;03:00:00;36;0.02884350817841408
07/08/12;1;04:00:00;36;0
07/08/12;1;05:00:00;36;0.29656715870494155
07/08/12;1;06:00:00;36;0.7169227049494681
07/08/12;1;07:00:00;36;0.399030271694849
07/08/12;1;08:00:00;36;0.026545407234051355
07/08/12;1;09:00:00;36;0.6179303041787673
07/08/12;1;10:00:00;36;0.5728037991197356
07/08/12;1;11:00:00;36;0.7757674794634843
07/08/12;1;12:00:00;36;0.6820329873671638
07/08/12;1;13:00:00;36;0.3178029791001341
07/08/12;1;14:00:00;36;0.9195396447904892
07/08/12;1;15:00:00;36;0.7842521748714053
07/08/12;1;16:00:00;36;0.5880649293450153
07/08/12;1;17:00:00;36;0.8934051155276316
