DATE;WEEKDAY;HOUR_OF_THE_DAY;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO
24/07/12;1;00:00:00;7;0.2736717360359581
24/07/12;1;01:00:00;7;0.14167523012510905
24/07/12;1;02:00:00;7;0.31180208403070486
24/07/12;1;03:00:00;7;0.20592798808733798
24/07/12;1;04:00:00;7;0.2545191052919786
24/07/12;1;05:00:00;7;0.13556681810882848
24/07/12;1;06:00:00;7;0.425022150552691
24/07/12;1;07:00:00;7;0.285564943928043
24/07/12;1;08:00:00;7;0.5837392016592824
24/07/12;1;09:00:00;7;0.647330261748215
24/07/12;1;10:00:00;7;0.5115685003411918
24/07/12;1;11:00:00;7;0.80411997837968
24/07/12;1;12:00:00;7;0.8896287600476015
24/07/12;1;13:00:00;7;0.527992185307402
24/07/12;1;14:00:00;7;0.7631185313396704
24/07/12;1;15:00:00;7;0.5223999890397807
24/07/12;1;16:00:00;7;0.5504982479665683
24/07/12;1;17:00:00;7;0.7293084977186038
24/07/12;1;18:00:00;7;0.8067838591963702
24/07/12;1;19:00:00;7;0.7183542742473951
24/07/12;1;20:00:00;7;0.6465287190873594
24/07/12;1;21:00:00;7;0.470426078955426
24/07/12;1;22:00:00;7;0.42183892477217155
24/07/12;1;23:00:00;7;0.48851240876362356
25/07/12;2;00:00:00;7;0.37541035284490265
25/07/12;2;01:00:00;7;0.22708529565588326
25/07/12;2;02:00:00;7;0.24138161656878346
25/07/12;2;03:00:00;7;0.10843003762537391
25/07/12;2;04:00:00;7;0.26932209588521017
25/07/12;2;05:00:00;7;0.4043739077727255
25/07/12;2;06:00:00;7;0.24974956445475116
25/07/12;2;07:00:00;7;0.32950967372958234
25/07/12;2;08:00:00;7;0.6552280365141394
25/07/12;2;09:00:00;7;0.6354249430245273
25/07/12;2;10:00:00;7;0.6851719937526738
25/07/12;2;11:00:00;7;0.707298167663405
25/07/12;2;12:00:00;7;0.7910752990600576
25/07/12;2;13:00:00;7;0.9571351084462274
25/07/12;2;14:00:00;7;0.900022925767837
25/07/12;2;15:00:00;7;0.7455528002260038
25/07/12;2;16:00:00;7;0.7550180440850824
25/07/12;2;17:00:00;7;0.6754931676088665
25/07/12;2;18:00:00;7;0.8131075218475708
25/07/12;2;19:00:00;7;0.7750272053901227
25/07/12;2;20:00:00;7;0.6799079356542425
25/07/12;2;21:00:00;7;0.702118512937898
25/07/12;2;22:00:00;7;0.4857796604989677
25/07/12;2;23:00:00;7;0.4824190065957653
26/07/12;3;00:00:00;7;0.4213622688803913
26/07/12;3;01:00:00;7;0.5052557101995784
26/07/12;3;02:00:00;7;0.20983364890294942
