DATE;WEEKDAY;HOUR_OF_THE_DAY;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO
24/07/12;1;00:00:00;22;0.3534037919326231
24/07/12;1;01:00:00;22;0.001972229024744046
24/07/12;1;02:00:00;22;0.17123093850681576
24/07/12;1;03:00:00;22;0.2914933176743858
24/07/12;1;04:00:00;22;0.14421628076497786
24/07/12;1;05:00:00;22;0.20527673800718804
24/07/12;1;06:00:00;22;0.28686658946568244
24/07/12;1;07:00:00;22;0.4061294960175139
24/07/12;1;08:00:00;22;0.40163526445884773
24/07/12;1;09:00:00;22;0.6472055415586135
24/07/12;1;10:00:00;22;0.5150054557342162
24/07/12;1;11:00:00;22;0.8148317124205453
24/07/12;1;12:00:00;22;0.8431027349829592
24/07/12;1;13:00:00;22;0.6077974079307303
24/07/12;1;14:00:00;22;0.8203072639633159
24/07/12;1;15:00:00;22;0.5629073747502166
24/07/12;1;16:00:00;22;0.8046730566666551
24/07/12;1;17:00:00;22;0.6719374767331993
24/07/12;1;18:00:00;22;0.7642450592528781
24/07/12;1;19:00:00;22;0.6729705144807209
24/07/12;1;20:00:00;22;0.8195898136518722
24/07/12;1;21:00:00;22;0.5456413199904915
24/07/12;1;22:00:00;22;0.5365751381199262
24/07/12;1;23:00:00;22;0.3493489384450099
25/07/12;2;00:00:00;22;0.3243362044519864
25/07/12;2;01:00:00;22;0.39588545104238987
25/07/12;2;02:00:00;22;0.07933510059562196
25/07/12;2;03:00:00;22;0.1855448374181244
25/07/12;2;04:00:00;22;0.011478495269915734
25/07/12;2;05:00:00;22;0.40304030702190824
25/07/12;2;06:00:00;22;0.24473910219497463
25/07/12;2;07:00:00;22;0.5800001079719677
25/07/12;2;08:00:00;22;0.430328966975865
25/07/12;2;09:00:00;22;0.5255697278379832
25/07/12;2;10:00:00;22;0.408980225378736
25/07/12;2;11:00:00;22;0.7126742633871361
25/07/12;2;12:00:00;22;0.7614865144586789
25/07/12;2;13:00:00;22;1
25/07/12;2;14:00:00;22;1
25/07/12;2;15:00:00;22;0.9401924988939835
25/07/12;2;16:00:00;22;0.5973979238679781
25/07/12;2;17:00:00;22;0.640191477515339
25/07/12;2;18:00:00;22;0.8562016776972994
25/07/12;2;19:00:00;22;0.6920718797679747
25/07/12;2;20:00:00;22;0.7013855380746152
25/07/12;2;21:00:00;22;0.8824007176714709
25/07/12;2;22:00:00;22;0.5541834969794531
25/07/12;2;23:00:00;22;0.6542824882195593
26/07/12;3;00:00:00;22;0.4552821976560437
26/07/12;3;01:00:00;22;0.4542267509314794
26/07/12;3;02:00:00;22;0.09254572771702844
26/07/12;3;03:00:00;22;0
26/07/12;3;04:00:00;22;0.14447559274120875
26/07/12;3;05:00:00;22;0.41238548886804205
26/07/12;3;06:00:00;22;0.43962524690065663
26/07/12;3;07:00:00;22;0.27722218909378854
26/07/12;3;08:00:00;22;0.6632856302199283
26/07/12;3;09:00:00;22;0.5083470526387529
26/07/12;3;10:00:00;22;0.3691233343876695
26/07/12;3;11:00:00;22;0.6688546524207667
26/07/12;3;12:00:00;22;1
26/07/12;3;13:00:00;22;0.3570959158329074
26/07/12;3;14:00:00;22;0.5253242381617267
26/07/12;3;15:00:00;22;0.5723145227251123
26/07/12;3;16:00:00;22;0.7883586712005952
26/07/12;3;17:00:00;22;0.4698880225228793
26/07/12;3;18:00:00;22;0.8826902062618175
26/07/12;3;19:00:00;22;0.805974747045612
26/07/12;3;20:00:00;22;0.7926670762032273
26/07/12;3;21:00:00;22;0.6588313139434853
26/07/12;3;22:00:00;22;0.7636689129758473
26/07/12;3;23:00:00;22;0.5290806914156398
27/07/12;4;00:00:00;22;0.1545016300994382
27/07/12;4;01:00:00;22;0.3091743757574489
27/07/12;4;02:00:00;22;0
27/07/12;4;03:00:00;22;0.12373761330205561
27/07/12;4;04:00:00;22;0
27/07/12;4;05:00:00;22;0.34647763641751395
27/07/12;4;06:00:00;22;0.0714703325678741
27/07/12;4;07:00:00;22;0.44703409104996994
27/07/12;4;08:00:00;22;0.509806981061485
27/07/12;4;09:00:00;22;0.49063559156360786
27/07/12;4;10:00:00;22;0.6591364088603726
27/07/12;4;11:00:00;22;0.5391465629111638
27/07/12;4;12:00:00;22;1
27/07/12;4;13:00:00;22;0.528683102393199
27/07/12;4;14:00:00;22;0.9417155321210112
27/07/12;4;15:00:00;22;0.8327263529821426
27/07/12;4;16:00:00;22;0.5704921157080305
27/07/12;4;17:00:00;22;0.8091780736951812
27/07/12;4;18:00:00;22;0.7467030049991678
27/07/12;4;19:00:00;22;0.6749596299114599
27/07/12;4;20:00:00;22;0.6934403677559579
27/07/12;4;21:00:00;22;0.6810278634445054
27/07/12;4;22:00:00;22;0.6934870178501472
27/07/12;4;23:00:00;22;0.5317550068292594
28/07/12;5;00:00:00;22;0.6114806643865609
28/07/12;5;01:00:00;22;0.5639281628204236
28/07/12;5;02:00:00;22;0.6389779203048426
28/07/12;5;03:00:00;22;0.15065210140675322
28/07/12;5;04:00:00;22;0.5769432975887948
28/07/12;5;05:00:00;22;0.3119224021576228
28/07/12;5;06:00:00;22;0.14446131100384152
