DATE;WEEKDAY;HOUR_OF_THE_DAY;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO
24/07/12;1;00:00:00;48;0.16429499238168563
24/07/12;1;01:00:00;48;0
24/07/12;1;02:00:00;48;0.332205662869581
24/07/12;1;03:00:00;48;0.17160460777015352
24/07/12;1;04:00:00;48;0
24/07/12;1;05:00:00;48;0.3871314540567494
24/07/12;1;06:00:00;48;0.6920254418341997
24/07/12;1;07:00:00;48;0.7168011614180212
24/07/12;1;08:00:00;48;0.3787065198261597
24/07/12;1;09:00:00;48;0.6509810947520954
24/07/12;1;10:00:00;48;0.5589324447488059
24/07/12;1;11:00:00;48;0.6692676880733257
24/07/12;1;12:00:00;48;0.5232823303216447
24/07/12;1;13:00:00;48;0.4484036570945629
24/07/12;1;14:00:00;48;0.6057164881956323
24/07/12;1;15:00:00;48;0.3703919688354946
24/07/12;1;16:00:00;48;0.7727216430468592
24/07/12;1;17:00:00;48;0.45957105034559576
24/07/12;1;18:00:00;48;0.7264978616538769
24/07/12;1;19:00:00;48;0.42025473832594396
24/07/12;1;20:00:00;48;0.787527951413271
24/07/12;1;21:00:00;48;0.28850310646008015
24/07/12;1;22:00:00;48;0.1716054482145843
24/07/12;1;23:00:00;48;0.2317467073008778
25/07/12;2;00:00:00;48;0.6635884716072686
25/07/12;2;01:00:00;48;0.41320148099372184
25/07/12;2;02:00:00;48;0.042074698342204175
25/07/12;2;03:00:00;48;0.04211018369051951
25/07/12;2;04:00:00;48;0.13603699244103848
25/07/12;2;05:00:00;48;0.37680135885048827
25/07/12;2;06:00:00;48;0.3261786768626583
25/07/12;2;07:00:00;48;0.3746490821958157
25/07/12;2;08:00:00;48;0.6104294922688756
25/07/12;2;09:00:00;48;0.3834313801728865
25/07/12;2;10:00:00;48;0.35348591493021264
25/07/12;2;11:00:00;48;0.7268149456765919
25/07/12;2;12:00:00;48;0.47882113919333735
25/07/12;2;13:00:00;48;0.7518040630187443
25/07/12;2;14:00:00;48;0.6634739955303819
25/07/12;2;15:00:00;48;1
25/07/12;2;16:00:00;48;0.5539048905708976
25/07/12;2;17:00:00;48;0.5369042816499041
25/07/12;2;18:00:00;48;0.8357583949250922
25/07/12;2;19:00:00;48;0.719502253061113
25/07/12;2;20:00:00;48;1
25/07/12;2;21:00:00;48;1
25/07/12;2;22:00:00;48;0.5531308358704808
25/07/12;2;23:00:00;48;0.6602736833444927
26/07/12;3;00:00:00;48;0.6401285373467434
26/07/12;3;01:00:00;48;0.16049573415499307
26/07/12;3;02:00:00;48;0.1473128195955011
26/07/12;3;03:00:00;48;0
26/07/12;3;04:00:00;48;0.44946605002392176
26/07/12;3;05:00:00;48;0.10818397569928825
26/07/12;3;06:00:00;48;0.21863097690508865
26/07/12;3;07:00:00;48;0.2999253111530484
26/07/12;3;08:00:00;48;0.9708952074477575
26/07/12;3;09:00:00;48;0.3519854182524582
26/07/12;3;10:00:00;48;0.34973105498332535
26/07/12;3;11:00:00;48;0.7500721740809313
26/07/12;3;12:00:00;48;0.7623697803687696
26/07/12;3;13:00:00;48;0.3606009219379901
26/07/12;3;14:00:00;48;0.4104376979166979
26/07/12;3;15:00:00;48;0.6932951382470519
26/07/12;3;16:00:00;48;0.9368375314071128
26/07/12;3;17:00:00;48;0.5139464666752115
26/07/12;3;18:00:00;48;1
26/07/12;3;19:00:00;48;0.6987133486441972
26/07/12;3;20:00:00;48;0.9885857496644028
26/07/12;3;21:00:00;48;0.5080937218697024
26/07/12;3;22:00:00;48;0.9233041597869797
26/07/12;3;23:00:00;48;0.6191336081342903
27/07/12;4;00:00:00;48;0.36301878390428566
27/07/12;4;01:00:00;48;0.32030528703566596
27/07/12;4;02:00:00;48;0.28617256954464687
27/07/12;4;03:00:00;48;0.076272941278864
27/07/12;4;04:00:00;48;0.19527002103755137
27/07/12;4;05:00:00;48;0.40312219823671813
27/07/12;4;06:00:00;48;0.0749186942890614
27/07/12;4;07:00:00;48;0.7227239283365752
27/07/12;4;08:00:00;48;0.6928239796902047
27/07/12;4;09:00:00;48;0.42657207446805356
27/07/12;4;10:00:00;48;1
27/07/12;4;11:00:00;48;0.7614340054618838
27/07/12;4;12:00:00;48;0.7200319684448448
27/07/12;4;13:00:00;48;0.6239799887410453
27/07/12;4;14:00:00;48;0.8264586625889279
27/07/12;4;15:00:00;48;0.7537621462689083
27/07/12;4;16:00:00;48;0.6436787868542891
27/07/12;4;17:00:00;48;0.6472070949057402
27/07/12;4;18:00:00;48;1
27/07/12;4;19:00:00;48;0.40592062451065947
27/07/12;4;20:00:00;48;0.6474016581050328
27/07/12;4;21:00:00;48;0.5973424923280373
27/07/12;4;22:00:00;48;0.6358308556327071
27/07/12;4;23:00:00;48;0.5906110802354002
28/07/12;5;00:00:00;48;0.32508790830514017
28/07/12;5;01:00:00;48;0.5845697419763115
28/07/12;5;02:00:00;48;0.6859064766146188
28/07/12;5;03:00:00;48;0.3388323459836851
28/07/12;5;04:00:00;48;0.737429772579481
28/07/12;5;05:00:00;48;0
28/07/12;5;06:00:00;48;0
28/07/12;5;07:00:00;48;0.3817978718058478
28/07/12;5;08:00:00;48;0.35664900347600703
28/07/12;5;09:00:00;48;0.5360152610863579
28/07/12;5;10:00:00;48;0.9337454888785939
28/07/12;5;11:00:00;48;1
28/07/12;5;12:00:00;48;0.4898590099937168
28/07/12;5;13:00:00;48;0.654796328261022
28/07/12;5;14:00:00;48;0.6647280034541687
28/07/12;5;15:00:00;48;0.42122594390097867
28/07/12;5;16:00:00;48;0.2895753778225202
28/07/12;5;17:00:00;48;0.30022307678375054
28/07/12;5;18:00:00;48;0.7649509139824386
28/07/12;5;19:00:00;48;0.5503837253814687
28/07/12;5;20:00:00;48;1
28/07/12;5;21:00:00;48;0.8135411345774411
28/07/12;5;22:00:00;48;1
28/07/12;5;23:00:00;48;0.7892158627591311
29/07/12;6;00:00:00;48;0.5161882360081869
29/07/12;6;01:00:00;48;0.5883324413743094
29/07/12;6;02:00:00;48;0.5286667672621526
29/07/12;6;03:00:00;48;0.45695530185308075
29/07/12;6;04:00:00;48;0.28868003384970836
29/07/12;6;05:00:00;48;0.7999762159592085
29/07/12;6;06:00:00;48;0.19976602362983875
29/07/12;6;07:00:00;48;0.16464551448618825
29/07/12;6;08:00:00;48;0.5758712132159365
29/07/12;6;09:00:00;48;0.49902486957592596
29/07/12;6;10:00:00;48;0.4387286393969518
29/07/12;6;11:00:00;48;0.6120660141434621
29/07/12;6;12:00:00;48;0.4991499461487876
29/07/12;6;13:00:00;48;0.875714787080836
29/07/12;6;14:00:00;48;0.41349279214258877
29/07/12;6;15:00:00;48;1
29/07/12;6;16:00:00;48;0.5412441671068349
29/07/12;6;17:00:00;48;0.7874579941245292
29/07/12;6;18:00:00;48;0.5774803806550319
29/07/12;6;19:00:00;48;0.5680141507039341
29/07/12;6;20:00:00;48;0.5463056773044599
29/07/12;6;21:00:00;48;0.7967933656075475
29/07/12;6;22:00:00;48;0.5531725576970334
29/07/12;6;23:00:00;48;0.6892707574317849
30/07/12;0;00:00:00;48;0.18311307908027022
30/07/12;0;01:00:00;48;0.1945137463617937
30/07/12;0;02:00:00;48;0.27885767517747984
30/07/12;0;03:00:00;48;0.7705703285409152
30/07/12;0;04:00:00;48;0.3046022391594243
30/07/12;0;05:00:00;48;0.002201765415335094
30/07/12;0;06:00:00;48;0.1807068252530103
30/07/12;0;07:00:00;48;0.44655498051913955
30/07/12;0;08:00:00;48;0.3405685369704251
30/07/12;0;09:00:00;48;0.7400492805865858
30/07/12;0;10:00:00;48;0.5375598126525394
30/07/12;0;11:00:00;48;0.9559440938652642
30/07/12;0;12:00:00;48;0.46013332243884
30/07/12;0;13:00:00;48;0.7590284342618548
30/07/12;0;14:00:00;48;0.860666154372384
30/07/12;0;15:00:00;48;1
30/07/12;0;16:00:00;48;0.1860377015413377
30/07/12;0;17:00:00;48;0.844554013677428
30/07/12;0;18:00:00;48;1
30/07/12;0;19:00:00;48;0.8533759805293266
30/07/12;0;20:00:00;48;0.924533340999325
30/07/12;0;21:00:00;48;0.6783275787096217
30/07/12;0;22:00:00;48;0.6059228028709852
30/07/12;0;23:00:00;48;0.3650462765320445
31/07/12;1;00:00:00;48;0.35717382522583635
31/07/12;1;01:00:00;48;0.6026552976829676
31/07/12;1;02:00:00;48;0.713406591484415
31/07/12;1;03:00:00;48;0.12201816121793116
31/07/12;1;04:00:00;48;0.27367266524698985
31/07/12;1;05:00:00;48;0.4346071472726788
31/07/12;1;06:00:00;48;0.9707180012915521
31/07/12;1;07:00:00;48;0.3399201705092506
31/07/12;1;08:00:00;48;0.5550744865360933
31/07/12;1;09:00:00;48;0.5824524623031329
31/07/12;1;10:00:00;48;0.7460785838118895
31/07/12;1;11:00:00;48;0.38949806407589954
31/07/12;1;12:00:00;48;0.31989932930113946
31/07/12;1;13:00:00;48;0.943102843740889
31/07/12;1;14:00:00;48;0.4952026121622794
31/07/12;1;15:00:00;48;0.4319993108285499
31/07/12;1;16:00:00;48;0.9458556874399967
31/07/12;1;17:00:00;48;0.6213274981379705
31/07/12;1;18:00:00;48;0.6307130040851361
31/07/12;1;19:00:00;48;1
31/07/12;1;20:00:00;48;0.38097736715643304
31/07/12;1;21:00:00;48;0.20767099175425774
31/07/12;1;22:00:00;48;0.469654014800635
31/07/12;1;23:00:00;48;0.44885913361582874
01/08/12;2;00:00:00;48;0.05233346718701189
01/08/12;2;01:00:00;48;0
01/08/12;2;02:00:00;48;0.09866969182925985
01/08/12;2;03:00:00;48;0.07324263271040299
01/08/12;2;04:00:00;48;0.8285106094198469
01/08/12;2;05:00:00;48;0
01/08/12;2;06:00:00;48;0.39077961617020907
01/08/12;2;07:00:00;48;0.4343111515425327
01/08/12;2;08:00:00;48;0.20306195910692704
01/08/12;2;09:00:00;48;0.3955846941485874
01/08/12;2;10:00:00;48;0.4179957678141379
01/08/12;2;11:00:00;48;0.56797082762555
01/08/12;2;12:00:00;48;0.829342403215286
01/08/12;2;13:00:00;48;0.7449384053745056
01/08/12;2;14:00:00;48;0.8420262801675555
01/08/12;2;15:00:00;48;0.6093302538816123
01/08/12;2;16:00:00;48;0.633863636909741
01/08/12;2;17:00:00;48;0.31603199522289793
01/08/12;2;18:00:00;48;0.3948915402095745
01/08/12;2;19:00:00;48;0.8804151350915003
01/08/12;2;20:00:00;48;0.7914620233586761
01/08/12;2;21:00:00;48;0.8046215288425405
01/08/12;2;22:00:00;48;0.7909134920767604
01/08/12;2;23:00:00;48;0.685480419670443
02/08/12;3;00:00:00;48;0.2575020290626319
02/08/12;3;01:00:00;48;0.14834859481528562
02/08/12;3;02:00:00;48;0.27130252635139085
02/08/12;3;03:00:00;48;0.180994926686377
02/08/12;3;04:00:00;48;0.10400281717129028
02/08/12;3;05:00:00;48;0.19570253767080756
02/08/12;3;06:00:00;48;0.4278633643049617
02/08/12;3;07:00:00;48;0.6046290188488407
02/08/12;3;08:00:00;48;0.4686687650539315
02/08/12;3;09:00:00;48;0.5390461533585184
02/08/12;3;10:00:00;48;0.8342997502760207
02/08/12;3;11:00:00;48;0.5099691229671723
02/08/12;3;12:00:00;48;0.7561194248254723
02/08/12;3;13:00:00;48;0.9349026480382546
02/08/12;3;14:00:00;48;0.5652142920957237
02/08/12;3;15:00:00;48;0.5151068356872173
02/08/12;3;16:00:00;48;0.6293945310679429
02/08/12;3;17:00:00;48;0.8888088479899757
02/08/12;3;18:00:00;48;0.4425448438636914
02/08/12;3;19:00:00;48;0.5156987054626415
02/08/12;3;20:00:00;48;1
02/08/12;3;21:00:00;48;0.5097397730120257
02/08/12;3;22:00:00;48;0.6344230920984524
02/08/12;3;23:00:00;48;0.6015990964466039
03/08/12;4;00:00:00;48;0.06837489812732794
03/08/12;4;01:00:00;48;0
03/08/12;4;02:00:00;48;0.08949409697834437
03/08/12;4;03:00:00;48;0.47390760660761866
03/08/12;4;04:00:00;48;0.08871217202255346
