DATE;WEEKDAY;HOUR_OF_THE_DAY;BLOCK_ID_COUNT;TOTAL_OCCUPIED_RATIO
24/07/12;1;00:00:00;5;0.32083392313780085
24/07/12;1;01:00:00;5;0.19667061077185882
24/07/12;1;02:00:00;5;0.1964137485233144
24/07/12;1;03:00:00;5;0.1314681334372101
24/07/12;1;04:00:00;5;0.2830639698507312
24/07/12;1;05:00:00;5;0.19948016258573537
24/07/12;1;06:00:00;5;0.30389692246365574
24/07/12;1;07:00:00;5;0.32352009862516046
24/07/12;1;08:00:00;5;0.4632623101245595
24/07/12;1;09:00:00;5;0.5336186473058688
24/07/12;1;10:00:00;5;0.4876903780651788
24/07/12;1;11:00:00;5;0.7166064154934184
24/07/12;1;12:00:00;5;0.7769007609789568
24/07/12;1;13:00:00;5;0.6296840711258066
24/07/12;1;14:00:00;5;0.7757413982150844
24/07/12;1;15:00:00;5;0.5831284752714567
24/07/12;1;16:00:00;5;0.6297889741763751
24/07/12;1;17:00:00;5;0.8346088644710872
24/07/12;1;18:00:00;5;0.7639457223429035
24/07/12;1;19:00:00;5;0.7679432042102242
24/07/12;1;20:00:00;5;0.7615863867231338
24/07/12;1;21:00:00;5;0.5908620615513515
24/07/12;1;22:00:00;5;0.4602645434811676
24/07/12;1;23:00:00;5;0.5213563242560801
25/07/12;2;00:00:00;5;0.2896584266625556
25/07/12;2;01:00:00;5;0.17089834926761988
25/07/12;2;02:00:00;5;0.15040481254471627
25/07/12;2;03:00:00;5;0.1605785012447481
25/07/12;2;04:00:00;5;0.31585834734291424
25/07/12;2;05:00:00;5;0.32630972147017184
25/07/12;2;06:00:00;5;0.3024008846061393
25/07/12;2;07:00:00;5;0.3866557103789827
25/07/12;2;08:00:00;5;0.5686220930561288
25/07/12;2;09:00:00;5;0.5251329146238193
25/07/12;2;10:00:00;5;0.6289417054924522
25/07/12;2;11:00:00;5;0.662900024897833
25/07/12;2;12:00:00;5;0.8382572048061364
25/07/12;2;13:00:00;5;0.8459719135735886
25/07/12;2;14:00:00;5;0.808229962933984
25/07/12;2;15:00:00;5;0.7262517454117992
25/07/12;2;16:00:00;5;0.7927477381266342
25/07/12;2;17:00:00;5;0.7254094942137261
25/07/12;2;18:00:00;5;0.8334792441237038
25/07/12;2;19:00:00;5;0.8403679920967771
25/07/12;2;20:00:00;5;0.7986110585147094
25/07/12;2;21:00:00;5;0.6138560743100759
25/07/12;2;22:00:00;5;0.5588562008934698
25/07/12;2;23:00:00;5;0.5521328747626864
26/07/12;3;00:00:00;5;0.3055104660925074
26/07/12;3;01:00:00;5;0.42888645638173806
26/07/12;3;02:00:00;5;0.2942053279810003
26/07/12;3;03:00:00;5;0.1621572867673326
26/07/12;3;04:00:00;5;0.2105532296686821
26/07/12;3;05:00:00;5;0.3049458479380467
26/07/12;3;06:00:00;5;0.3423907848655073
26/07/12;3;07:00:00;5;0.4557679307270479
26/07/12;3;08:00:00;5;0.5177906467562672
26/07/12;3;09:00:00;5;0.5344433600797698
26/07/12;3;10:00:00;5;0.5174474230530052
26/07/12;3;11:00:00;5;0.7376491600995926
26/07/12;3;12:00:00;5;0.799804114079992
26/07/12;3;13:00:00;5;0.5945058077208026
26/07/12;3;14:00:00;5;0.7353948625017827
26/07/12;3;15:00:00;5;0.6432332148454579
26/07/12;3;16:00:00;5;0.6409393183598863
26/07/12;3;17:00:00;5;0.6182538202812649
26/07/12;3;18:00:00;5;0.9162380890433316
26/07/12;3;19:00:00;5;0.9260060682435574
26/07/12;3;20:00:00;5;0.6994817019802569
26/07/12;3;21:00:00;5;0.7292302820262799
26/07/12;3;22:00:00;5;0.6110969826323973
26/07/12;3;23:00:00;5;0.5542957323373344
27/07/12;4;00:00:00;5;0.33974093761482393
27/07/12;4;01:00:00;5;0.24980210450799936
27/07/12;4;02:00:00;5;0.24943949208605048
27/07/12;4;03:00:00;5;0.29537964397272165
27/07/12;4;04:00:00;5;0.17985821751946807
27/07/12;4;05:00:00;5;0.29954708833266175
27/07/12;4;06:00:00;5;0.28936043545734014
27/07/12;4;07:00:00;5;0.518650860179579
27/07/12;4;08:00:00;5;0.5090335634130893
27/07/12;4;09:00:00;5;0.4782651234560069
27/07/12;4;10:00:00;5;0.6701127544328809
27/07/12;4;11:00:00;5;0.7760592162309736
27/07/12;4;12:00:00;5;0.848328529821794
27/07/12;4;13:00:00;5;0.7561678229800283
27/07/12;4;14:00:00;5;0.7685073991298328
27/07/12;4;15:00:00;5;0.5646676149826975
27/07/12;4;16:00:00;5;0.618762583679315
27/07/12;4;17:00:00;5;0.8503063172892333
27/07/12;4;18:00:00;5;0.8839178223828333
27/07/12;4;19:00:00;5;0.7373946815710334
27/07/12;4;20:00:00;5;0.9350469968574755
27/07/12;4;21:00:00;5;0.7863171018643648
27/07/12;4;22:00:00;5;0.71399466577845
27/07/12;4;23:00:00;5;0.7546873846894386
28/07/12;5;00:00:00;5;0.5771320004387908
28/07/12;5;01:00:00;5;0.5433204058733001
28/07/12;5;02:00:00;5;0.4174579152205088
28/07/12;5;03:00:00;5;0.20531171403918064
28/07/12;5;04:00:00;5;0.3942259351002518
28/07/12;5;05:00:00;5;0.3425225541860491
28/07/12;5;06:00:00;5;0.3437935693976578
28/07/12;5;07:00:00;5;0.25007236733030097
28/07/12;5;08:00:00;5;0.30854547106500974
28/07/12;5;09:00:00;5;0.5561517089253244
28/07/12;5;10:00:00;5;0.5465870044374264
28/07/12;5;11:00:00;5;0.5817551810040236
28/07/12;5;12:00:00;5;0.7851263988232176
28/07/12;5;13:00:00;5;0.6621801690394783
28/07/12;5;14:00:00;5;0.5929944757654616
28/07/12;5;15:00:00;5;0.6612588691723339
28/07/12;5;16:00:00;5;0.5672153228337797
28/07/12;5;17:00:00;5;0.5833170279894804
28/07/12;5;18:00:00;5;0.7038902958493115
28/07/12;5;19:00:00;5;0.7586541967736578
28/07/12;5;20:00:00;5;0.8464233862245543
28/07/12;5;21:00:00;5;0.6781812326942293
28/07/12;5;22:00:00;5;0.829347961542023
28/07/12;5;23:00:00;5;0.8412894874141906
29/07/12;6;00:00:00;5;0.5991400236806999
29/07/12;6;01:00:00;5;0.514845318913631
29/07/12;6;02:00:00;5;0.5047230079501469
29/07/12;6;03:00:00;5;0.22353148418612667
29/07/12;6;04:00:00;5;0.36300568481359674
29/07/12;6;05:00:00;5;0.2668441594725296
29/07/12;6;06:00:00;5;0.37255371353009026
29/07/12;6;07:00:00;5;0.4757723981900297
29/07/12;6;08:00:00;5;0.5229219459977947
29/07/12;6;09:00:00;5;0.5848544055613735
29/07/12;6;10:00:00;5;0.7967921245887389
29/07/12;6;11:00:00;5;0.7327625398373372
29/07/12;6;12:00:00;5;0.8684753730510743
29/07/12;6;13:00:00;5;0.7956592962522411
29/07/12;6;14:00:00;5;0.7550462409757894
29/07/12;6;15:00:00;5;0.8462021320100381
29/07/12;6;16:00:00;5;0.7139101749677849
29/07/12;6;17:00:00;5;0.7436992981742648
29/07/12;6;18:00:00;5;0.7595956633895615
29/07/12;6;19:00:00;5;0.67957425129233
29/07/12;6;20:00:00;5;0.5674092176032812
29/07/12;6;21:00:00;5;0.635461941808283
29/07/12;6;22:00:00;5;0.4880546213937327
29/07/12;6;23:00:00;5;0.425060534707211
30/07/12;0;00:00:00;5;0.43793709981498896
30/07/12;0;01:00:00;5;0.3788944470296899
30/07/12;0;02:00:00;5;0.203611583619749
30/07/12;0;03:00:00;5;0.38898849370366695
30/07/12;0;04:00:00;5;0.29228201919081526
30/07/12;0;05:00:00;5;0.26253014044525935
30/07/12;0;06:00:00;5;0.46301456525725593
30/07/12;0;07:00:00;5;0.48271645256849305
30/07/12;0;08:00:00;5;0.5527805396905814
30/07/12;0;09:00:00;5;0.6253220950869598
30/07/12;0;10:00:00;5;0.5419081962348076
30/07/12;0;11:00:00;5;0.6111664852987762
30/07/12;0;12:00:00;5;0.6205434252607088
30/07/12;0;13:00:00;5;0.6532010289279803
30/07/12;0;14:00:00;5;0.7534701126736598
30/07/12;0;15:00:00;5;0.7646086403123247
30/07/12;0;16:00:00;5;0.6652623711286627
30/07/12;0;17:00:00;5;0.6112315347107204
30/07/12;0;18:00:00;5;0.8488191428449776
30/07/12;0;19:00:00;5;0.7585318446083563
30/07/12;0;20:00:00;5;0.8613691958513375
30/07/12;0;21:00:00;5;0.6850350172270717
30/07/12;0;22:00:00;5;0.4988033911881811
30/07/12;0;23:00:00;5;0.42046042382767407
31/07/12;1;00:00:00;5;0.29536892985368096
31/07/12;1;01:00:00;5;0.2141671140326024
31/07/12;1;02:00:00;5;0.37853095091013866
31/07/12;1;03:00:00;5;0.25472659143304754
31/07/12;1;04:00:00;5;0.38519622592764063
31/07/12;1;05:00:00;5;0.19203483627958928
31/07/12;1;06:00:00;5;0.46993137875067825
31/07/12;1;07:00:00;5;0.36570297681576286
31/07/12;1;08:00:00;5;0.5696279935223034
31/07/12;1;09:00:00;5;0.41141928473751055
31/07/12;1;10:00:00;5;0.7141778015379197
31/07/12;1;11:00:00;5;0.5581453545242142
31/07/12;1;12:00:00;5;0.6212207833257742
31/07/12;1;13:00:00;5;0.7551359908204942
31/07/12;1;14:00:00;5;0.7260889136736017
31/07/12;1;15:00:00;5;0.7391170095043016
31/07/12;1;16:00:00;5;0.7826304149836165
31/07/12;1;17:00:00;5;0.8458986830611036
31/07/12;1;18:00:00;5;0.8588102152194289
31/07/12;1;19:00:00;5;0.8862569637930936
31/07/12;1;20:00:00;5;0.7396739639987748
31/07/12;1;21:00:00;5;0.6075361080701435
31/07/12;1;22:00:00;5;0.5721159711129092
31/07/12;1;23:00:00;5;0.485336020921674
01/08/12;2;00:00:00;5;0.3850626136217433
01/08/12;2;01:00:00;5;0.248452556437877
01/08/12;2;02:00:00;5;0.3721386891254396
01/08/12;2;03:00:00;5;0.18622093310083365
01/08/12;2;04:00:00;5;0.3415996788849999
01/08/12;2;05:00:00;5;0.3397518911335152
01/08/12;2;06:00:00;5;0.3674925079630909
01/08/12;2;07:00:00;5;0.35008062727671496
01/08/12;2;08:00:00;5;0.39054163817203136
01/08/12;2;09:00:00;5;0.5995418503240583
01/08/12;2;10:00:00;5;0.6126483436890854
01/08/12;2;11:00:00;5;0.7496151914070402
01/08/12;2;12:00:00;5;0.8082467858510487
01/08/12;2;13:00:00;5;0.7236082631540969
01/08/12;2;14:00:00;5;0.6892588056031468
01/08/12;2;15:00:00;5;0.7030569836234487
01/08/12;2;16:00:00;5;0.6896104825164582
01/08/12;2;17:00:00;5;0.6635394520175583
01/08/12;2;18:00:00;5;0.7361582301235415
01/08/12;2;19:00:00;5;0.7245613114078948
01/08/12;2;20:00:00;5;0.8895641067239914
01/08/12;2;21:00:00;5;0.813961064161441
01/08/12;2;22:00:00;5;0.5023196829908563
01/08/12;2;23:00:00;5;0.33285898257134766
02/08/12;3;00:00:00;5;0.3754937129799854
02/08/12;3;01:00:00;5;0.33055211929917205
02/08/12;3;02:00:00;5;0.3012936534784604
02/08/12;3;03:00:00;5;0.21408434464864634
02/08/12;3;04:00:00;5;0.2122446317380276
02/08/12;3;05:00:00;5;0.17349564602009154
02/08/12;3;06:00:00;5;0.390477415763971
02/08/12;3;07:00:00;5;0.37089071264685464
02/08/12;3;08:00:00;5;0.4900000842248884
02/08/12;3;09:00:00;5;0.6106995880661366
02/08/12;3;10:00:00;5;0.5235656075591391
02/08/12;3;11:00:00;5;0.6716887890751185
02/08/12;3;12:00:00;5;0.673208696720866
02/08/12;3;13:00:00;5;0.7426498432467287
02/08/12;3;14:00:00;5;0.6267046403523563
02/08/12;3;15:00:00;5;0.6105452287135299
02/08/12;3;16:00:00;5;0.6619857487676564
02/08/12;3;17:00:00;5;0.7926059549317795
02/08/12;3;18:00:00;5;0.7050085166056731
02/08/12;3;19:00:00;5;0.6663742537225956
02/08/12;3;20:00:00;5;0.8799406857915462
02/08/12;3;21:00:00;5;0.6524120485088436
02/08/12;3;22:00:00;5;0.5006428289038505
02/08/12;3;23:00:00;5;0.5393698229381402
03/08/12;4;00:00:00;5;0.2915328965834272
03/08/12;4;01:00:00;5;0.2632733000202595
03/08/12;4;02:00:00;5;0.2101849057617456
03/08/12;4;03:00:00;5;0.3586344544364932
03/08/12;4;04:00:00;5;0.3245376844859483
03/08/12;4;05:00:00;5;0.1805847016132715
03/08/12;4;06:00:00;5;0.25966179916175297
03/08/12;4;07:00:00;5;0.5046579735675979
03/08/12;4;08:00:00;5;0.5764037184462423
03/08/12;4;09:00:00;5;0.6339557437724307
03/08/12;4;10:00:00;5;0.708388573360965
03/08/12;4;11:00:00;5;0.5680199853416301
03/08/12;4;12:00:00;5;0.7502515702873189
03/08/12;4;13:00:00;5;0.761229313490297
03/08/12;4;14:00:00;5;0.5903095789755733
03/08/12;4;15:00:00;5;0.7094461827311105
03/08/12;4;16:00:00;5;0.6964239217588161
03/08/12;4;17:00:00;5;0.7988538679950022
03/08/12;4;18:00:00;5;0.6735190574873062
03/08/12;4;19:00:00;5;0.6720115001898922
03/08/12;4;20:00:00;5;0.7644265181537628
03/08/12;4;21:00:00;5;0.7733950223398687
03/08/12;4;22:00:00;5;0.7082179032126419
03/08/12;4;23:00:00;5;0.5997966226260516
04/08/12;5;00:00:00;5;0.516397749041366
04/08/12;5;01:00:00;5;0.4707427800619311
04/08/12;5;02:00:00;5;0.20944956652278446
04/08/12;5;03:00:00;5;0.3088056283354591
04/08/12;5;04:00:00;5;0.32372376628009075
04/08/12;5;05:00:00;5;0.31985091226442913
04/08/12;5;06:00:00;5;0.35778684182407133
04/08/12;5;07:00:00;5;0.31117860407286085
04/08/12;5;08:00:00;5;0.3588069512548965
04/08/12;5;09:00:00;5;0.5085477488803689
04/08/12;5;10:00:00;5;0.41051966360884357
04/08/12;5;11:00:00;5;0.5413452141925141
04/08/12;5;12:00:00;5;0.6522103598881483
04/08/12;5;13:00:00;5;0.6838209700690973
04/08/12;5;14:00:00;5;0.601776038575194
04/08/12;5;15:00:00;5;0.7052550155345478
04/08/12;5;16:00:00;5;0.5128978410734819
04/08/12;5;17:00:00;5;0.6146293087163829
04/08/12;5;18:00:00;5;0.8384920267260975
04/08/12;5;19:00:00;5;0.6674386567342087
04/08/12;5;20:00:00;5;0.8789995640850043
04/08/12;5;21:00:00;5;0.6897317311145729
04/08/12;5;22:00:00;5;0.7844609566480374
04/08/12;5;23:00:00;5;0.6118169949255715
05/08/12;6;00:00:00;5;0.5813893079013008
05/08/12;6;01:00:00;5;0.5823779870269217
05/08/12;6;02:00:00;5;0.32287656018033395
05/08/12;6;03:00:00;5;0.350888976836457
05/08/12;6;04:00:00;5;0.20267878457994135
05/08/12;6;05:00:00;5;0.3760208303644451
05/08/12;6;06:00:00;5;0.2896407658703597
05/08/12;6;07:00:00;5;0.3082796408503469
05/08/12;6;08:00:00;5;0.32146901982769305
05/08/12;6;09:00:00;5;0.4369858371376523
05/08/12;6;10:00:00;5;0.7414872875259377
05/08/12;6;11:00:00;5;0.7378268698974504
05/08/12;6;12:00:00;5;0.7950922540634049
05/08/12;6;13:00:00;5;0.8306341067495486
05/08/12;6;14:00:00;5;0.8782644920234856
05/08/12;6;15:00:00;5;0.6535538067120893
05/08/12;6;16:00:00;5;0.692821843249498
05/08/12;6;17:00:00;5;0.8420048301549419
05/08/12;6;18:00:00;5;0.6597399251938035
05/08/12;6;19:00:00;5;0.6532799589266118
05/08/12;6;20:00:00;5;0.8022577577284314
05/08/12;6;21:00:00;5;0.7280469455936384
05/08/12;6;22:00:00;5;0.3992659092620156
05/08/12;6;23:00:00;5;0.3465289176449474
06/08/12;0;00:00:00;5;0.3169195742141745
06/08/12;0;01:00:00;5;0.31000150236030577
06/08/12;0;02:00:00;5;0.1824797179125311
06/08/12;0;03:00:00;5;0.17602482777027917
06/08/12;0;04:00:00;5;0.20626161420896003
06/08/12;0;05:00:00;5;0.3621699769442644
06/08/12;0;06:00:00;5;0.3798860047825836
06/08/12;0;07:00:00;5;0.3322104022181549
06/08/12;0;08:00:00;5;0.5444910663905693
06/08/12;0;09:00:00;5;0.5888017334137544
06/08/12;0;10:00:00;5;0.4987260258270781
06/08/12;0;11:00:00;5;0.7615804167513662
06/08/12;0;12:00:00;5;0.5969106601427225
06/08/12;0;13:00:00;5;0.5758006268233801
06/08/12;0;14:00:00;5;0.6454128288134088
06/08/12;0;15:00:00;5;0.585685253991114
06/08/12;0;16:00:00;5;0.6148602199960491
06/08/12;0;17:00:00;5;0.5347274124657914
06/08/12;0;18:00:00;5;0.715930691592898
06/08/12;0;19:00:00;5;0.637913101397187
06/08/12;0;20:00:00;5;0.5735462734521992
06/08/12;0;21:00:00;5;0.49099768345703537
06/08/12;0;22:00:00;5;0.5412754221821238
06/08/12;0;23:00:00;5;0.4798858988383842
07/08/12;1;00:00:00;5;0.36358801296211785
07/08/12;1;01:00:00;5;0.21312167749140265
07/08/12;1;02:00:00;5;0.1779168032590403
07/08/12;1;03:00:00;5;0.26318474263486824
07/08/12;1;04:00:00;5;0.2047779186066681
07/08/12;1;05:00:00;5;0.3961358468411666
07/08/12;1;06:00:00;5;0.4560719307108689
07/08/12;1;07:00:00;5;0.44500171338934624
07/08/12;1;08:00:00;5;0.5486379424732539
07/08/12;1;09:00:00;5;0.5680999187593214
07/08/12;1;10:00:00;5;0.6202442885648345
07/08/12;1;11:00:00;5;0.6496383224471919
07/08/12;1;12:00:00;5;0.6883969557851892
07/08/12;1;13:00:00;5;0.6214763223587131
07/08/12;1;14:00:00;5;0.7453417792434136
07/08/12;1;15:00:00;5;0.7391049382379308
07/08/12;1;16:00:00;5;0.7532426142533074
07/08/12;1;17:00:00;5;0.5812169590666757
07/08/12;1;18:00:00;5;0.7752980670101791
07/08/12;1;19:00:00;5;0.6868574221960961
07/08/12;1;20:00:00;5;0.828721474705497
07/08/12;1;21:00:00;5;0.6107642917144372
07/08/12;1;22:00:00;5;0.4421327704348192
07/08/12;1;23:00:00;5;0.3352985211248178
08/08/12;2;00:00:00;5;0.38253089277382635
08/08/12;2;01:00:00;5;0.3801515776279987
08/08/12;2;02:00:00;5;0.15658413348793926
08/08/12;2;03:00:00;5;0.3527494594125297
08/08/12;2;04:00:00;5;0.3320322086833167
08/08/12;2;05:00:00;5;0.38959709623031147
08/08/12;2;06:00:00;5;0.2723843501350915
08/08/12;2;07:00:00;5;0.49307604628463175
08/08/12;2;08:00:00;5;0.4901802101374722
08/08/12;2;09:00:00;5;0.6476004721921931
08/08/12;2;10:00:00;5;0.6220499176479667
08/08/12;2;11:00:00;5;0.7180387161351041
08/08/12;2;12:00:00;5;0.789727296531629
08/08/12;2;13:00:00;5;0.6755763826224441
08/08/12;2;14:00:00;5;0.7627399869706748
08/08/12;2;15:00:00;5;0.7358798569548691
08/08/12;2;16:00:00;5;0.6451215773697876
08/08/12;2;17:00:00;5;0.574705068723253
08/08/12;2;18:00:00;5;0.8571959639976753
08/08/12;2;19:00:00;5;0.7192307214473193
08/08/12;2;20:00:00;5;0.8886813553355885
08/08/12;2;21:00:00;5;0.6063252547010233
08/08/12;2;22:00:00;5;0.45729989148701433
08/08/12;2;23:00:00;5;0.4716976465033567
09/08/12;3;00:00:00;5;0.4642669646835813
09/08/12;3;01:00:00;5;0.45064614982575757
09/08/12;3;02:00:00;5;0.39098942583978913
09/08/12;3;03:00:00;5;0.27108870483818825
09/08/12;3;04:00:00;5;0.3267274044379953
